# removed	tp	fp	tn	fn	nonsig	lowmet	tested	de	accu	recall
# P-val cutoff: 0.05
# DE metabolites: C03758,C00078,C00037
# Significant pathways: 6
20	9	0	42	3	3	0	54	5	0.94	0.75
30	8	0	42	4	4	0	54	5	0.93	0.67
40	8	0	42	4	4	0	54	5	0.93	0.67
50	7	0	42	5	5	0	54	4	0.91	0.58
60	5	0	42	7	7	0	45	3	0.87	0.42
70	5	0	42	7	6	1	39	2	0.87	0.42
80	0	0	42	12	0	12	0	0	0.78	0.00
90	0	0	42	12	0	12	0	0	0.78	0.00
# DE metabolites: C00158,C00187,C00334
# Significant pathways: 1
0	1	0	27	0	0	0	28	3	1.00	1.00
10	0	0	27	1	1	0	16	2	0.96	0.00
20	0	0	27	1	1	0	16	2	0.96	0.00
30	0	0	27	1	1	0	16	2	0.96	0.00
40	0	0	27	1	1	0	16	2	0.96	0.00
50	0	0	27	1	1	0	16	2	0.96	0.00
60	0	0	27	1	1	0	16	2	0.96	0.00
70	0	0	27	1	1	0	16	2	0.96	0.00
80	0	0	27	1	1	0	16	2	0.96	0.00
90	0	0	27	1	1	0	16	2	0.96	0.00
# DE metabolites: C00187,C00864,C00429,C00334
# Significant pathways: 3
0	3	0	23	0	0	0	26	4	1.00	1.00
10	3	8	15	0	0	0	13	2	0.69	1.00
20	0	0	23	3	3	0	13	2	0.88	0.00
30	1	8	15	2	0	2	10	1	0.62	0.33
40	1	8	15	2	0	2	10	1	0.62	0.33
50	1	8	15	2	0	2	10	1	0.62	0.33
60	1	9	14	2	0	2	10	1	0.58	0.33
70	1	6	17	2	0	2	10	1	0.69	0.33
80	1	7	16	2	0	2	10	1	0.65	0.33
90	0	0	23	3	1	2	10	1	0.88	0.00
# DE metabolites: C00219,C00187,C00078
# Significant pathways: 3
0	3	0	33	0	0	0	36	3	1.00	1.00
10	3	0	33	0	0	0	36	3	1.00	1.00
20	3	0	33	0	0	0	36	3	1.00	1.00
30	3	0	33	0	0	0	36	3	1.00	1.00
40	3	0	33	0	0	0	36	3	1.00	1.00
50	3	0	33	0	0	0	36	3	1.00	1.00
60	3	0	33	0	0	0	36	3	1.00	1.00
70	2	0	33	1	1	0	28	2	0.97	0.67
80	2	0	33	1	1	0	28	2	0.97	0.67
90	0	0	33	3	3	0	28	2	0.92	0.00
# DE metabolites: C00158,C00042,C00036,C00022,C00187,C00026
# Significant pathways: 15
0	15	0	33	0	0	0	48	6	1.00	1.00
10	12	0	33	3	3	0	48	6	0.94	0.80
20	12	1	32	3	3	0	48	6	0.92	0.80
30	10	0	33	5	5	0	48	6	0.90	0.67
40	9	0	33	6	6	0	48	5	0.88	0.60
50	9	2	31	6	6	0	48	5	0.83	0.60
60	10	2	31	5	5	0	48	5	0.85	0.67
70	0	0	33	15	13	2	39	3	0.69	0.00
80	0	0	33	15	6	9	16	2	0.69	0.00
90	0	0	33	15	6	9	16	2	0.69	0.00
# DE metabolites: C00122,C00022,C00109,C00187
# Significant pathways: 2
0	2	0	40	0	0	0	42	4	1.00	1.00
10	2	0	40	0	0	0	42	4	1.00	1.00
20	1	0	40	1	1	0	39	3	0.98	0.50
30	1	0	40	1	1	0	39	3	0.98	0.50
40	0	0	40	2	2	0	39	3	0.95	0.00
50	0	0	40	2	2	0	39	3	0.95	0.00
60	0	0	40	2	2	0	38	2	0.95	0.00
70	0	0	40	2	2	0	38	2	0.95	0.00
80	1	7	33	1	0	1	10	1	0.81	0.50
90	0	0	40	2	1	1	10	1	0.95	0.00
# DE metabolites: C00022,C00346,C00078,C00037
# Significant pathways: 6
0	6	0	40	0	0	0	46	4	1.00	1.00
10	6	0	40	0	0	0	46	4	1.00	1.00
20	6	1	39	0	0	0	46	4	0.98	1.00
30	6	1	39	0	0	0	46	4	0.98	1.00
40	5	1	39	1	1	0	46	4	0.96	0.83
50	6	1	39	0	0	0	43	3	0.98	1.00
60	6	1	39	0	0	0	43	3	0.98	1.00
70	4	1	39	2	2	0	39	2	0.93	0.67
80	0	0	40	6	0	6	0	0	0.87	0.00
90	0	0	40	6	0	6	0	0	0.87	0.00
# DE metabolites: C00078,C00074,C01753,C00187
# Significant pathways: 2
0	2	0	23	0	0	0	25	4	1.00	1.00
10	2	0	23	0	0	0	25	4	1.00	1.00
20	2	0	23	0	0	0	25	4	1.00	1.00
30	2	0	23	0	0	0	25	4	1.00	1.00
40	1	0	23	1	1	0	25	3	0.96	0.50
50	1	0	23	1	1	0	25	3	0.96	0.50
60	0	0	23	2	2	0	25	3	0.92	0.00
70	1	6	17	1	0	1	10	1	0.72	0.50
80	1	7	16	1	0	1	10	1	0.68	0.50
90	0	0	23	2	1	1	10	1	0.92	0.00
# DE metabolites: C00346,C06772,C00164
# Significant pathways: 1
0	1	0	8	0	0	0	9	3	1.00	1.00
10	1	0	8	0	0	0	9	3	1.00	1.00
20	1	0	8	0	0	0	9	3	1.00	1.00
30	1	0	8	0	0	0	9	3	1.00	1.00
40	0	0	8	1	1	0	9	2	0.89	0.00
50	0	0	8	1	0	1	6	1	0.89	0.00
60	0	0	8	1	0	1	6	1	0.89	0.00
70	0	0	8	1	0	1	6	1	0.89	0.00
80	0	0	8	1	0	1	6	1	0.89	0.00
90	0	0	8	1	0	1	0	0	0.89	0.00
# DE metabolites: C00164,C00022,C00037
# Significant pathways: 4
0	4	0	38	0	0	0	42	3	1.00	1.00
10	4	0	38	0	0	0	42	3	1.00	1.00
20	4	0	38	0	0	0	42	3	1.00	1.00
30	3	0	38	1	1	0	42	3	0.98	0.75
40	2	0	38	2	2	0	42	3	0.95	0.50
50	2	0	38	2	2	0	42	3	0.95	0.50
60	0	0	38	4	4	0	42	3	0.90	0.00
70	4	1	37	0	0	0	42	3	0.98	1.00
80	0	0	38	4	1	3	6	1	0.90	0.00
90	0	0	38	4	0	4	0	0	0.90	0.00
# DE metabolites: C00122,C00158,C00078,C00037,C00587,C00036,C00074,C00022
# Significant pathways: 14
0	14	0	35	0	0	0	49	8	1.00	1.00
10	14	0	35	0	0	0	49	7	1.00	1.00
20	14	1	34	0	0	0	45	6	0.98	1.00
30	14	1	34	0	0	0	45	6	0.98	1.00
40	12	1	34	2	2	0	45	5	0.94	0.86
50	11	1	34	3	3	0	45	5	0.92	0.79
60	11	1	34	3	3	0	45	5	0.92	0.79
70	8	0	35	6	4	2	40	3	0.88	0.57
80	5	1	34	9	0	9	6	1	0.80	0.36
90	0	0	35	14	5	9	6	1	0.71	0.00
# DE metabolites: C00122,C00187,C00109,C00022,C02226
# Significant pathways: 3
0	3	0	39	0	0	0	42	5	1.00	1.00
10	3	0	39	0	0	0	42	5	1.00	1.00
20	2	0	39	1	1	0	39	4	0.98	0.67
30	2	0	39	1	1	0	39	4	0.98	0.67
40	1	0	39	2	2	0	39	4	0.95	0.33
50	1	0	39	2	2	0	39	4	0.95	0.33
60	0	0	39	3	3	0	38	3	0.93	0.00
70	0	0	39	3	3	0	38	2	0.93	0.00
80	1	7	32	2	0	2	10	1	0.79	0.33
90	0	0	39	3	1	2	10	1	0.93	0.00
# DE metabolites: C03758,C00219,C00469
# Significant pathways: 19
0	19	0	15	0	0	0	34	3	1.00	1.00
10	19	11	4	0	0	0	33	2	0.68	1.00
20	19	11	4	0	0	0	33	2	0.68	1.00
30	19	2	13	0	0	0	33	2	0.94	1.00
40	19	2	13	0	0	0	33	2	0.94	1.00
50	0	0	15	19	19	0	33	2	0.44	0.00
60	13	6	9	6	0	6	20	1	0.65	0.68
70	13	1	14	6	0	6	20	1	0.79	0.68
80	0	0	15	19	13	6	20	1	0.44	0.00
90	0	0	15	19	13	6	20	1	0.44	0.00
# DE metabolites: C00219,C00022,C00037
# Significant pathways: 2
0	2	0	57	0	0	0	59	3	1.00	1.00
10	1	0	57	1	1	0	59	3	0.98	0.50
20	1	0	57	1	1	0	59	3	0.98	0.50
30	0	0	57	2	2	0	59	3	0.97	0.00
40	0	0	57	2	2	0	59	3	0.97	0.00
50	0	0	57	2	2	0	59	3	0.97	0.00
60	0	0	57	2	2	0	59	3	0.97	0.00
70	0	0	57	2	2	0	59	3	0.97	0.00
80	0	0	57	2	0	2	20	1	0.97	0.00
90	0	0	57	2	0	2	20	1	0.97	0.00
# DE metabolites: C00086,C00429,C00864,C00383,C00334
# Significant pathways: 3
0	3	0	19	0	0	0	22	5	1.00	1.00
10	2	0	19	1	1	0	9	3	0.95	0.67
20	2	0	19	1	1	0	9	3	0.95	0.67
30	1	0	19	2	1	1	8	2	0.91	0.33
40	1	0	19	2	1	1	8	2	0.91	0.33
50	1	0	19	2	1	1	8	2	0.91	0.33
60	1	0	19	2	1	1	8	2	0.91	0.33
70	1	0	19	2	1	1	8	2	0.91	0.33
80	1	5	14	2	0	2	7	1	0.68	0.33
90	0	0	19	3	1	2	7	1	0.86	0.00
# DE metabolites: C00122,C00022,C00233,C00187,C02226
# Significant pathways: 2
0	2	0	40	0	0	0	42	5	1.00	1.00
10	2	0	40	0	0	0	42	5	1.00	1.00
20	1	0	40	1	1	0	39	4	0.98	0.50
30	1	0	40	1	1	0	39	4	0.98	0.50
40	1	0	40	1	1	0	39	4	0.98	0.50
50	1	0	40	1	1	0	39	4	0.98	0.50
60	1	0	40	1	1	0	39	4	0.98	0.50
70	0	0	40	2	2	0	39	3	0.95	0.00
80	0	0	40	2	2	0	12	2	0.95	0.00
90	0	0	40	2	1	1	10	1	0.95	0.00
# DE metabolites: C00026,C00022
# Significant pathways: 18
0	18	0	16	0	0	0	34	2	1.00	1.00
10	18	0	16	0	0	0	34	2	1.00	1.00
20	18	0	16	0	0	0	34	2	1.00	1.00
30	18	1	15	0	0	0	34	2	0.97	1.00
40	10	0	16	8	8	0	34	2	0.76	0.56
50	10	0	16	8	8	0	34	2	0.76	0.56
60	9	0	16	9	9	0	34	2	0.74	0.50
70	0	0	16	18	16	2	28	1	0.47	0.00
80	0	0	16	18	0	18	0	0	0.47	0.00
90	0	0	16	18	0	18	0	0	0.47	0.00
# DE metabolites: C00086,C03758,C00334,C00791,C00037,C05942
# Significant pathways: 5
0	5	0	36	0	0	0	41	6	1.00	1.00
10	4	0	36	1	1	0	32	5	0.98	0.80
20	4	0	36	1	1	0	32	5	0.98	0.80
30	4	0	36	1	1	0	32	5	0.98	0.80
40	3	0	36	2	2	0	32	4	0.95	0.60
50	3	0	36	2	2	0	32	4	0.95	0.60
60	0	0	36	5	4	1	21	3	0.88	0.00
70	1	0	36	4	3	1	21	2	0.90	0.20
80	2	4	32	3	0	3	7	1	0.83	0.40
90	0	0	36	5	2	3	7	1	0.88	0.00
# DE metabolites: C00122,C00042,C00346,C06772
# Significant pathways: 2
0	2	0	19	0	0	0	21	4	1.00	1.00
10	2	0	19	0	0	0	21	4	1.00	1.00
20	1	0	19	1	1	0	18	3	0.95	0.50
30	1	0	19	1	1	0	18	3	0.95	0.50
40	0	0	19	2	2	0	18	2	0.90	0.00
50	0	0	19	2	1	1	15	1	0.90	0.00
60	0	0	19	2	1	1	15	1	0.90	0.00
70	0	0	19	2	0	2	0	0	0.90	0.00
80	0	0	19	2	0	2	0	0	0.90	0.00
90	0	0	19	2	0	2	0	0	0.90	0.00
# DE metabolites: C00233,C00164,C00187
# Significant pathways: 1
0	1	0	16	0	0	0	17	3	1.00	1.00
10	1	0	16	0	0	0	17	3	1.00	1.00
20	1	0	16	0	0	0	17	3	1.00	1.00
30	1	0	16	0	0	0	17	3	1.00	1.00
40	1	0	16	0	0	0	17	3	1.00	1.00
50	1	0	16	0	0	0	17	3	1.00	1.00
60	1	0	16	0	0	0	17	3	1.00	1.00
70	0	0	16	1	1	0	17	3	0.94	0.00
80	0	0	16	1	1	0	17	3	0.94	0.00
90	0	0	16	1	0	1	10	1	0.94	0.00
# DE metabolites: C00219,C00022
# Significant pathways: 18
0	18	0	30	0	0	0	48	2	1.00	1.00
10	0	0	30	18	18	0	48	2	0.62	0.00
20	0	0	30	18	18	0	48	2	0.62	0.00
30	0	0	30	18	18	0	48	2	0.62	0.00
40	0	0	30	18	18	0	48	2	0.62	0.00
50	0	0	30	18	18	0	48	2	0.62	0.00
60	0	0	30	18	18	0	48	2	0.62	0.00
70	0	0	30	18	18	0	48	2	0.62	0.00
80	0	0	30	18	12	6	20	1	0.62	0.00
90	0	0	30	18	12	6	20	1	0.62	0.00
# DE metabolites: C00078,C00074,C00864,C00187
# Significant pathways: 2
0	2	0	25	0	0	0	27	4	1.00	1.00
10	1	0	25	1	1	0	25	3	0.96	0.50
20	1	0	25	1	1	0	25	3	0.96	0.50
30	1	0	25	1	1	0	25	3	0.96	0.50
40	1	0	25	1	1	0	25	3	0.96	0.50
50	1	0	25	1	1	0	25	3	0.96	0.50
60	0	0	25	2	2	0	25	3	0.93	0.00
70	1	6	19	1	0	1	10	1	0.74	0.50
80	1	7	18	1	0	1	10	1	0.70	0.50
90	0	0	25	2	1	1	10	1	0.93	0.00
# DE metabolites: C00219,C00116,C00022
# Significant pathways: 2
0	2	0	49	0	0	0	51	3	1.00	1.00
10	2	0	49	0	0	0	51	3	1.00	1.00
20	2	0	49	0	0	0	51	3	1.00	1.00
30	2	0	49	0	0	0	51	3	1.00	1.00
40	2	0	49	0	0	0	51	3	1.00	1.00
50	2	0	49	0	0	0	51	3	1.00	1.00
60	0	0	49	2	2	0	51	3	0.96	0.00
70	0	0	49	2	2	0	51	3	0.96	0.00
80	2	0	49	0	0	0	24	2	1.00	1.00
90	0	0	49	2	2	0	24	2	0.96	0.00
# DE metabolites: C00219,C00469,C00037
# Significant pathways: 1
0	1	0	37	0	0	0	38	3	1.00	1.00
10	0	0	37	1	1	0	36	2	0.97	0.00
20	0	0	37	1	1	0	36	2	0.97	0.00
30	0	0	37	1	1	0	36	2	0.97	0.00
40	0	0	37	1	1	0	36	2	0.97	0.00
50	0	0	37	1	1	0	36	2	0.97	0.00
60	0	0	37	1	1	0	36	2	0.97	0.00
70	0	0	37	1	1	0	36	2	0.97	0.00
80	0	0	37	1	1	0	20	1	0.97	0.00
90	0	0	37	1	1	0	20	1	0.97	0.00
# DE metabolites: C00219,C01879,C00037
# Significant pathways: 1
0	1	0	35	0	0	0	36	3	1.00	1.00
10	1	0	35	0	0	0	36	3	1.00	1.00
20	1	0	35	0	0	0	36	3	1.00	1.00
30	1	0	35	0	0	0	36	3	1.00	1.00
40	1	0	35	0	0	0	36	3	1.00	1.00
50	0	0	35	1	1	0	36	3	0.97	0.00
60	0	0	35	1	1	0	36	3	0.97	0.00
70	0	0	35	1	1	0	36	3	0.97	0.00
80	0	0	35	1	1	0	21	2	0.97	0.00
90	0	0	35	1	1	0	21	2	0.97	0.00
# DE metabolites: C00122,C00864,C00187
# Significant pathways: 2
0	2	0	22	0	0	0	24	3	1.00	1.00
10	1	0	22	1	1	0	22	2	0.96	0.50
20	2	8	14	0	0	0	10	1	0.67	1.00
30	2	7	15	0	0	0	10	1	0.71	1.00
40	2	7	15	0	0	0	10	1	0.71	1.00
50	2	7	15	0	0	0	10	1	0.71	1.00
60	2	8	14	0	0	0	10	1	0.67	1.00
70	2	5	17	0	0	0	10	1	0.79	1.00
80	2	6	16	0	0	0	10	1	0.75	1.00
90	0	0	22	2	2	0	10	1	0.92	0.00
# DE metabolites: C00219,C00334
# Significant pathways: 15
0	15	0	18	0	0	0	33	2	1.00	1.00
10	13	6	12	2	0	2	20	1	0.76	0.87
20	13	6	12	2	0	2	20	1	0.76	0.87
30	13	6	12	2	0	2	20	1	0.76	0.87
40	13	6	12	2	0	2	20	1	0.76	0.87
50	13	6	12	2	0	2	20	1	0.76	0.87
60	13	6	12	2	0	2	20	1	0.76	0.87
70	12	2	16	3	1	2	20	1	0.85	0.80
80	0	0	18	15	13	2	20	1	0.55	0.00
90	0	0	18	15	13	2	20	1	0.55	0.00
# DE metabolites: C03758,C00137,C00116,C00334
# Significant pathways: 6
0	6	0	25	0	0	0	31	4	1.00	1.00
10	1	0	25	5	5	0	22	3	0.84	0.17
20	1	0	25	5	5	0	22	3	0.84	0.17
30	1	0	25	5	5	0	22	3	0.84	0.17
40	1	0	25	5	5	0	22	3	0.84	0.17
50	1	0	25	5	5	0	22	3	0.84	0.17
60	1	0	25	5	1	4	9	2	0.84	0.17
70	1	0	25	5	1	4	9	2	0.84	0.17
80	1	0	25	5	1	4	9	2	0.84	0.17
90	0	0	25	6	2	4	9	2	0.81	0.00
# DE metabolites: C00122,C00026,C00219,C00334,C00042,C01384,C00164,C00022
# Significant pathways: 14
0	14	0	56	0	0	0	70	8	1.00	1.00
10	14	0	56	0	0	0	63	7	1.00	1.00
20	11	0	56	3	3	0	61	6	0.96	0.79
30	10	0	56	4	4	0	61	6	0.94	0.71
40	10	0	56	4	4	0	61	6	0.94	0.71
50	11	0	56	3	3	0	61	5	0.96	0.79
60	11	0	56	3	3	0	61	5	0.96	0.79
70	0	0	56	14	12	2	52	3	0.80	0.00
80	0	0	56	14	2	12	26	2	0.80	0.00
90	0	0	56	14	0	14	20	1	0.80	0.00
# DE metabolites: C00078,C00146,C00989,C00246,C18319,C00022,C01384,C00122,C00334,C00026
# Significant pathways: 6
0	6	0	48	0	0	0	54	10	1.00	1.00
10	5	2	46	1	1	0	45	9	0.94	0.83
20	2	2	46	4	4	0	41	5	0.89	0.33
30	3	2	46	3	3	0	41	4	0.91	0.50
40	2	2	46	4	4	0	41	4	0.89	0.33
50	1	2	46	5	5	0	41	3	0.87	0.17
60	1	2	46	5	5	0	41	3	0.87	0.17
70	0	0	48	6	5	1	28	1	0.89	0.00
80	0	0	48	6	0	6	0	0	0.89	0.00
90	0	0	48	6	0	6	0	0	0.89	0.00
# DE metabolites: C00122,C00042,C00187
# Significant pathways: 16
0	16	0	11	0	0	0	27	3	1.00	1.00
10	16	1	10	0	0	0	27	3	0.96	1.00
20	0	0	11	16	15	1	25	2	0.41	0.00
30	0	0	11	16	15	1	25	2	0.41	0.00
40	0	0	11	16	15	1	25	2	0.41	0.00
50	0	0	11	16	15	1	25	2	0.41	0.00
60	0	0	11	16	15	1	25	2	0.41	0.00
70	4	3	8	12	0	12	10	1	0.44	0.25
80	4	4	7	12	0	12	10	1	0.41	0.25
90	0	0	11	16	4	12	10	1	0.41	0.00
# DE metabolites: C00158,C00036,C00074,C00022,C00429,C00122,C00864,C00334
# Significant pathways: 13
0	13	0	33	0	0	0	46	8	1.00	1.00
10	10	0	33	3	3	0	37	6	0.93	0.77
20	10	0	33	3	3	0	33	5	0.93	0.77
30	9	0	33	4	3	1	31	4	0.91	0.69
40	7	0	33	6	5	1	31	3	0.87	0.54
50	7	0	33	6	5	1	31	3	0.87	0.54
60	6	0	33	7	6	1	31	3	0.85	0.46
70	5	0	33	8	6	2	29	2	0.83	0.38
80	6	0	33	7	0	7	6	1	0.85	0.46
90	0	0	33	13	6	7	6	1	0.72	0.00
# DE metabolites: C00219,C00116,C00184
# Significant pathways: 15
0	15	0	9	0	0	0	24	3	1.00	1.00
10	15	1	8	0	0	0	24	3	0.96	1.00
20	3	0	9	12	12	0	24	3	0.50	0.20
30	3	0	9	12	12	0	24	3	0.50	0.20
40	3	0	9	12	12	0	24	3	0.50	0.20
50	2	0	9	13	13	0	24	2	0.46	0.13
60	2	0	9	13	13	0	24	2	0.46	0.13
70	2	0	9	13	13	0	24	2	0.46	0.13
80	2	0	9	13	13	0	24	2	0.46	0.13
90	0	0	9	15	15	0	24	2	0.38	0.00
# DE metabolites: C00042,C00036,C00074,C01384,C00022,C00122,C00026
# Significant pathways: 20
0	20	0	21	0	0	0	41	7	1.00	1.00
10	18	0	21	2	2	0	41	7	0.95	0.90
20	15	0	21	5	5	0	39	6	0.88	0.75
30	15	0	21	5	5	0	39	6	0.88	0.75
40	16	0	21	4	4	0	39	5	0.90	0.80
50	18	0	21	2	2	0	39	4	0.95	0.90
60	16	0	21	4	4	0	39	4	0.90	0.80
70	0	0	21	20	16	4	28	1	0.51	0.00
80	0	0	21	20	0	20	0	0	0.51	0.00
90	0	0	21	20	0	20	0	0	0.51	0.00
# DE metabolites: C03758,C00219,C00469,C00078
# Significant pathways: 3
0	3	0	39	0	0	0	42	4	1.00	1.00
10	1	0	39	2	2	0	41	3	0.95	0.33
20	1	0	39	2	2	0	41	3	0.95	0.33
30	1	0	39	2	2	0	41	3	0.95	0.33
40	0	0	39	3	3	0	41	3	0.93	0.00
50	0	0	39	3	3	0	41	3	0.93	0.00
60	1	0	39	2	1	1	28	2	0.95	0.33
70	2	12	27	1	0	1	20	1	0.69	0.67
80	0	0	39	3	2	1	20	1	0.93	0.00
90	0	0	39	3	2	1	20	1	0.93	0.00
# DE metabolites: C00219,C00187
# Significant pathways: 25
0	25	0	3	0	0	0	28	2	1.00	1.00
10	25	1	2	0	0	0	28	2	0.96	1.00
20	25	1	2	0	0	0	28	2	0.96	1.00
30	20	0	3	5	5	0	28	2	0.82	0.80
40	21	0	3	4	4	0	28	2	0.86	0.84
50	21	0	3	4	4	0	28	2	0.86	0.84
60	2	0	3	23	23	0	28	2	0.18	0.08
70	2	0	3	23	23	0	28	2	0.18	0.08
80	2	0	3	23	23	0	28	2	0.18	0.08
90	0	0	3	25	25	0	28	2	0.11	0.00
# DE metabolites: C00042,C00036,C00074,C00122,C00334,C00026
# Significant pathways: 14
0	14	0	24	0	0	0	38	6	1.00	1.00
10	13	0	24	1	1	0	29	5	0.97	0.93
20	9	0	24	5	5	0	27	4	0.87	0.64
30	9	0	24	5	5	0	27	4	0.87	0.64
40	7	0	24	7	7	0	27	3	0.82	0.50
50	7	0	24	7	7	0	27	3	0.82	0.50
60	6	0	24	8	8	0	27	3	0.79	0.43
70	0	0	24	14	0	14	0	0	0.63	0.00
80	0	0	24	14	0	14	0	0	0.63	0.00
90	0	0	24	14	0	14	0	0	0.63	0.00
# DE metabolites: C00109,C00078,C00383,C00864,C00334,C00037
# Significant pathways: 6
0	6	0	32	0	0	0	38	6	1.00	1.00
10	3	0	32	3	3	0	25	4	0.92	0.50
20	3	1	31	3	3	0	25	4	0.89	0.50
30	3	1	31	3	3	0	25	4	0.89	0.50
40	3	1	31	3	3	0	25	4	0.89	0.50
50	3	1	31	3	3	0	25	4	0.89	0.50
60	3	1	31	3	3	0	22	3	0.89	0.50
70	0	0	32	6	6	0	18	2	0.84	0.00
80	0	0	32	6	0	6	0	0	0.84	0.00
90	0	0	32	6	0	6	0	0	0.84	0.00
# DE metabolites: C00346,C00864,C00187
# Significant pathways: 1
0	1	0	14	0	0	0	15	3	1.00	1.00
10	1	11	3	0	0	0	13	2	0.27	1.00
20	1	11	3	0	0	0	13	2	0.27	1.00
30	1	6	8	0	0	0	13	2	0.60	1.00
40	1	8	6	0	0	0	13	2	0.47	1.00
50	1	8	6	0	0	0	10	1	0.47	1.00
60	1	9	5	0	0	0	10	1	0.40	1.00
70	1	6	8	0	0	0	10	1	0.60	1.00
80	1	7	7	0	0	0	10	1	0.53	1.00
90	0	0	14	1	1	0	10	1	0.93	0.00
# DE metabolites: C03758,C00026,C05587
# Significant pathways: 2
0	2	0	26	0	0	0	28	3	1.00	1.00
10	1	0	26	1	1	0	28	3	0.96	0.50
20	1	0	26	1	1	0	28	2	0.96	0.50
30	0	0	26	2	2	0	28	2	0.93	0.00
40	0	0	26	2	2	0	28	2	0.93	0.00
50	0	0	26	2	2	0	28	2	0.93	0.00
60	0	0	26	2	1	1	16	1	0.93	0.00
70	0	0	26	2	0	2	0	0	0.93	0.00
80	0	0	26	2	0	2	0	0	0.93	0.00
90	0	0	26	2	0	2	0	0	0.93	0.00
# DE metabolites: C00122,C00187
# Significant pathways: 1
0	1	0	21	0	0	0	22	2	1.00	1.00
10	1	0	21	0	0	0	22	2	1.00	1.00
20	1	9	12	0	0	0	10	1	0.59	1.00
30	1	8	13	0	0	0	10	1	0.64	1.00
40	1	8	13	0	0	0	10	1	0.64	1.00
50	1	8	13	0	0	0	10	1	0.64	1.00
60	1	9	12	0	0	0	10	1	0.59	1.00
70	1	6	15	0	0	0	10	1	0.73	1.00
80	1	7	14	0	0	0	10	1	0.68	1.00
90	0	0	21	1	1	0	10	1	0.95	0.00
# DE metabolites: C00078,C01753,C00187
# Significant pathways: 1
0	1	0	18	0	0	0	19	3	1.00	1.00
10	1	0	18	0	0	0	19	3	1.00	1.00
20	1	0	18	0	0	0	19	3	1.00	1.00
30	1	0	18	0	0	0	19	3	1.00	1.00
40	0	0	18	1	1	0	19	2	0.95	0.00
50	0	0	18	1	1	0	19	2	0.95	0.00
60	0	0	18	1	1	0	19	2	0.95	0.00
70	1	6	12	0	0	0	10	1	0.68	1.00
80	1	7	11	0	0	0	10	1	0.63	1.00
90	0	0	18	1	1	0	10	1	0.95	0.00
# DE metabolites: C00122,C00022,C00233,C00109,C00187
# Significant pathways: 3
0	3	0	40	0	0	0	43	5	1.00	1.00
10	3	0	40	0	0	0	43	5	1.00	1.00
20	2	0	40	1	1	0	40	4	0.98	0.67
30	2	0	40	1	1	0	40	4	0.98	0.67
40	1	0	40	2	2	0	40	4	0.95	0.33
50	1	0	40	2	2	0	40	4	0.95	0.33
60	0	0	40	3	3	0	39	3	0.93	0.00
70	0	0	40	3	3	0	39	3	0.93	0.00
80	0	0	40	3	2	1	12	2	0.93	0.00
90	0	0	40	3	1	2	10	1	0.93	0.00
# DE metabolites: C01595,C00712,C00219,C01530,C00249
# Significant pathways: 3
0	3	0	20	0	0	0	23	5	1.00	1.00
10	3	0	20	0	0	0	23	5	1.00	1.00
20	3	0	20	0	0	0	23	5	1.00	1.00
30	3	0	20	0	0	0	23	5	1.00	1.00
40	3	0	20	0	0	0	23	5	1.00	1.00
50	3	0	20	0	0	0	23	5	1.00	1.00
60	2	0	20	1	1	0	23	5	0.96	0.67
70	2	0	20	1	1	0	23	5	0.96	0.67
80	2	0	20	1	1	0	23	5	0.96	0.67
90	1	0	20	2	2	0	23	4	0.91	0.33
# DE metabolites: C00109,C01530,C00249,C00022,C00712,C00219,C00233
# Significant pathways: 4
0	4	0	49	0	0	0	53	7	1.00	1.00
10	2	0	49	2	2	0	53	7	0.96	0.50
20	2	0	49	2	2	0	53	7	0.96	0.50
30	2	0	49	2	2	0	53	7	0.96	0.50
40	1	0	49	3	3	0	53	7	0.94	0.25
50	1	0	49	3	3	0	53	7	0.94	0.25
60	1	0	49	3	3	0	52	6	0.94	0.25
70	0	0	49	4	4	0	52	6	0.92	0.00
80	2	0	49	2	1	1	25	5	0.96	0.50
90	0	0	49	4	2	2	23	3	0.92	0.00
# DE metabolites: C00026,C03758,C00022,C00334
# Significant pathways: 14
0	14	0	36	0	0	0	50	4	1.00	1.00
10	5	0	36	9	9	0	45	3	0.82	0.36
20	5	0	36	9	9	0	45	3	0.82	0.36
30	2	0	36	12	12	0	45	3	0.76	0.14
40	2	0	36	12	12	0	45	3	0.76	0.14
50	2	0	36	12	12	0	45	3	0.76	0.14
60	6	3	33	8	4	4	34	2	0.78	0.43
70	0	0	36	14	8	6	28	1	0.72	0.00
80	0	0	36	14	0	14	0	0	0.72	0.00
90	0	0	36	14	0	14	0	0	0.72	0.00
# DE metabolites: C00086,C00346,C00429
# Significant pathways: 1
0	1	0	11	0	0	0	12	3	1.00	1.00
10	1	0	11	0	0	0	12	3	1.00	1.00
20	1	0	11	0	0	0	12	3	1.00	1.00
30	0	0	11	1	1	0	10	2	0.92	0.00
40	0	0	11	1	1	0	10	2	0.92	0.00
50	1	4	7	0	0	0	7	1	0.67	1.00
60	0	0	11	1	1	0	7	1	0.92	0.00
70	0	0	11	1	1	0	7	1	0.92	0.00
80	1	5	6	0	0	0	7	1	0.58	1.00
90	0	0	11	1	1	0	7	1	0.92	0.00
# DE metabolites: C00158,C00042,C00036,C00219,C00334,C00026
# Significant pathways: 11
0	11	0	42	0	0	0	53	6	1.00	1.00
10	7	0	42	4	4	0	46	5	0.92	0.64
